1	1	19216800000203	1541874635000	305	29704.50000	311.50000	0.60001	0.00180	284.61538	0.00000	2.93567	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	133.50000	0.50000	222.50000	1.50000		
2	100	19216800000203	1541874635000	202	3103.00000	347.00000	1.18057	0.19943	276.92308	0.00000	6.95296	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60.50000	8.50000	51.50000	1.50000		
1	1	19216800000203	1541874636500	805,905,1005	32341.50000,30837.00000,34615.00000	1543.50000,39.00000,3739.00000	0.49498,0.47505,0.54624	0.04287,0.02294,0.04825	241.61074,326.23173,301.17104	0.00000,84.62099,109.68168	358.36342,357.75426,5.71059	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	126.50000,121.00000,137.50000	8.50000,3.00000,13.50000	256.00000,255.00000,251.50000	5.00000,6.00000,2.50000		
2	100	19216800000203	1541874636500	802,901,1001	3004.50000,2547.00000,2861.00000	460.50000,3.00000,311.00000	1.02556,0.94303,1.07673	0.11990,0.03737,0.09634	382.55034,381.19765,314.03596	0.00000,1.35269,65.80901	353.29016,3.30187,1.59114	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55.50000,49.00000,55.50000	7.50000,1.00000,5.50000	54.00000,52.00000,51.50000	1.00000,1.00000,0.50000		
1	1	19216800000203	1541874638000	1205	25410.00000	0.00000	0.47619	0.00000	-1	0.00000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.00000	0.00000	231.00000	0.00000		
2	100	19216800000203	1541874638000	1202	1596.00000	0.00000	0.90476	0.00000	-1	0.00000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.00000	0.00000	42.00000	0.00000		
1	1	19216800000202	1541874642500	706,606,506	43239.66667,44296.50000,47483.00000	3593.37876,2681.50000,505.00000	0.52971,0.54590,0.60153	0.05539,0.04067,0.01496	181.33961,238.01839,268.52962	20.04928,36.62950,6.11827	184.31603,178.49256,171.11934	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	151.33333,155.50000,169.00000	14.19703,10.50000,3.00000	286.00000,285.00000,281.00000	2.94392,2.00000,2.00000		
2	100	19216800000202	1541874642500	703,602,502	3744.00000,3688.66667,4000.00000	156.00000,200.06888,32.00000	0.83835,0.85105,0.99231	0.08473,0.08899,0.02356	241.93548,290.41303,293.22745	0.00000,34.50144,16.63171	190.71312,177.33700,169.69515	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	56.00000,56.00000,63.00000	4.00000,4.32049,1.00000	67.00000,66.00000,63.50000	2.00000,2.16025,0.50000		
1	1	19216800000202	1541874644000	106	28800.00000	0.00000	0.56889	0.00000	-1	91.36597	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.00000	0.00000	225.00000	0.00000		
2	100	19216800000202	1541874644000	103	2520.00000	0.00000	0.80357	0.00000	-1	130.31285	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.00000	0.00000	56.00000	0.00000		
3	1	19216800000203	1541874646500	1103	5918.33333	450.04321	0.36823	0.01016	24.30556	24.30556	24.77514	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46.66667	2.35702	126.66667	3.29983		
4	100	19216800000203	1541874647000	1101	621.00000	27.00000	0.85185	0.03704	25.42373	0.00000	116.56505	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	23.00000	1.00000	27.00000	0.00000		
3	1	19216800000203	1541874648000	1003,1004	11126.00000,11446.66667	4.00000,510.90595	0.42193,0.40400	0.01832,0.01784	77.58621,99.17209	0.00000,36.07641	164.05460,169.11447	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	68.50000,68.00000	1.50000,2.94392	162.50000,168.33333	3.50000,1.69967		
4	100	19216800000203	1541874648500	1001,901	1156.00000,1324.50000	92.00000,93.08464	0.77868,0.84772	0.04184,0.02729	103.44828,133.71032	0.00000,27.67445	183.57633,180.00000	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30.00000,33.50000	2.00000,1.65831	38.50000,39.50000	0.50000,0.86603		
3	1	19216800000203	1541874649500	704,604	14430.00000,14962.66667	1074.42108,1182.49632	0.45847,0.48288	0.02740,0.03614	158.99492,175.96945	27.21198,37.42993	180.00000,176.18593	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	81.33333,85.00000	5.43650,6.53197	177.33333,176.00000	1.69967,0.81650		
4	100	19216800000203	1541874650000	502	1314.00000	54.00000	0.95944	0.01357	184.62761	2.89182	172.67359	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35.50000	0.86603	37.00000	0.70711		
3	1	19216800000203	1541874651000	304	14474.75000	826.15113	0.57537	0.04580	92.73648	5.13301	176.98721	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91.25000	6.17960	158.75000	2.38485		
3	1	19216800000203	1541874652500	105	7089.00000	0.00000	0.36691	0.00000	-1	14.89564	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.00000	0.00000	139.00000	0.00000		
4	100	19216800000203	1541874651500	202,102	1165.33333,1024.33333	41.87548,77.57290	1.09186,1.04200	0.02478,0.05385	180.75093,108.73107	32.36383,77.26216	170.53768,171.86990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.66667,32.66667	0.94281,2.05480	32.66667,31.33333	0.47140,0.47140		
5	1	19216800000203	1541874656500	307,407	30161.33333,31893.50000	3424.88407,1370.50000	0.58984,0.59280	0.03645,0.03057	265.09353,203.02360	1.09353,63.16346	351.60707,14.53446	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	133.33333,137.50000	11.72841,6.50000	225.66667,232.00000	6.18241,1.00000		
6	100	19216800000203	1541874656500	204,304	3525.33333,3604.00000	359.21891,300.00000	0.95501,0.99917	0.04749,0.05001	222.33094,187.72954	49.66906,15.06767	358.99491,357.95459	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	58.00000,60.00000	4.32049,4.00000	60.66667,60.00000	1.69967,1.00000		
5	1	19216800000203	1541874658000	807,907	29160.00000,27315.66667	1440.00000,293.54878	0.45355,0.44303	0.01704,0.00720	284.61538,249.81086	0.00000,36.96395	358.40886,356.30861	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	115.00000,110.00000	5.00000,0.81650	253.50000,248.33333	1.50000,2.86744		
6	100	19216800000203	1541874658000	904,903,1004	3968.00000,3813.00000,3450.00000	62.00000,217.00000,146.00000	0.96899,0.94467,0.94232	0.01514,0.00918,0.00683	276.92308,257.16657,224.86942	0.00000,19.75650,12.54065	352.87498,4.76364,0.00000	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62.00000,60.00000,57.00000	0.00000,2.00000,1.00000	64.00000,63.50000,60.50000	1.00000,1.50000,1.50000		
5	1	19216800000203	1541874659500	1107	31680.00000	0.00000	0.55000	0.00000	-1	0.00000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.00000	0.00000	240.00000	0.00000		
6	100	19216800000203	1541874659500	1203	3234.00000	0.00000	1.34694	0.00000	-1	0.00000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.00000	0.00000	49.00000	0.00000		
3	1	19216800000202	1541874658500	206,306	22386.33333,22242.00000	246.95794,88.00000	0.56390,0.52452	0.01872,0.01735	187.22181,136.46757	6.57664,57.33088	5.80673,12.09476	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	112.33333,108.00000	1.69967,2.00000	199.33333,206.00000	3.85861,3.00000		
4	100	19216800000202	1541874658500	103,203	2252.50000,2438.00000	291.50000,149.90664	1.16905,0.86792	0.26339,0.05337	283.87097,201.83091	0.00000,58.55274	357.27369,357.20730	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50.50000,46.00000	2.50000,2.82843	45.00000,53.00000	8.00000,0.00000		
5	8	19216800000202	1541874660000	804	1406.00000	0.00000	1.02703	0.00000	-1	0.00000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.00000	0.00000	37.00000	0.00000		
3	1	19216800000202	1541874660000	707,807	30151.50000,28426.00000	1725.50000,0.00000	0.51479,0.52361	0.00881,0.00000	291.13924,291.13924	0.00000,0.00000	3.50353,-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.50000,122.00000	2.50000,0.00000	242.00000,233.00000	9.00000,0.00000		
4	100	19216800000202	1541874660000	704,804	3576.00000,3456.00000	120.00000,0.00000	0.84612,0.84375	0.00237,0.00000	215.18987,215.18987	0.00000,0.00000	9.68879,-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.00000,54.00000	1.00000,0.00000	65.00000,64.00000	1.00000,0.00000		
7	1	19216800000202	1541874665000	1107,1007	26430.33333,27517.33333	1885.02879,1085.37592	0.51815,0.53218	0.01529,0.00498	183.59486,209.19622	96.98068,74.95762	152.74467,165.96376	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	117.00000,121.00000	5.88784,2.94392	225.66667,227.33333	4.64280,3.39935		
8	100	19216800000202	1541874665000	1104,1004	2899.00000,3365.00000	179.35719,173.00000	0.93421,0.96664	0.05735,0.01582	183.22854,166.90141	35.50299,33.09859	163.92643,180.00000	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52.00000,57.00000	2.44949,1.00000	55.75000,59.00000	2.16506,2.00000		
7	1	19216800000202	1541874666500	608,508,409,309	27053.00000,26771.50000,25877.00000,25200.00000	64.00000,217.50000,677.00000,0.00000	0.66414,0.72739,0.76857,0.80032	0.03129,0.03196,0.00921,0.02254	357.14286,338.29365,298.02009,263.29787	0.00000,18.84921,21.42435,13.29787	173.65981,176.00909,173.48020,178.49256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.00000,139.50000,141.00000,142.00000	3.00000,2.50000,1.00000,2.00000	202.00000,192.00000,183.50000,177.50000	5.00000,5.00000,3.50000,2.50000		
8	100	19216800000202	1541874666500	506,406,407,307	6569.00000,6080.00000,6003.00000,5803.00000	569.00000,80.00000,157.00000,43.00000	1.05141,1.05281,1.05326,1.08934	0.01526,0.01385,0.01430,0.02177	378.57143,394.14683,350.25118,414.62084	0.00000,15.57540,59.47104,123.84070	177.75426,157.96377,170.27242,171.43086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.00000,80.00000,79.50000,79.50000	3.00000,0.00000,0.50000,0.50000	79.00000,76.00000,75.50000,73.00000	4.00000,1.00000,1.50000,1.00000		
9	1	19216800000202	1541874672000	306,406	31950.50000,31921.00000	653.50000,536.13493	0.49344,0.44127	0.04097,0.00800	150.79365,190.12469	0.00000,63.51070	356.82017,354.80557	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	125.50000,118.66667	6.50000,0.47140	255.00000,269.00000	8.00000,4.54606		
10	100	19216800000202	1541874672000	303,302,402	3118.00000,3226.00000,3339.00000	68.00000,176.00000,63.00000	0.86746,0.83841,0.84127	0.04779,0.01874,0.01587	333.33333,324.00932,283.21678	0.00000,9.32401,31.46853	338.19859,358.69805,9.24611	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52.00000,52.00000,53.00000	2.00000,2.00000,1.00000	60.00000,62.00000,63.00000	1.00000,1.00000,0.00000		
9	1	19216800000202	1541874673500	1006,1106	36738.50000,33204.00000	3395.31387,1200.00000	0.52813,0.53697	0.03192,0.04090	183.13553,245.27163	111.88097,83.29980	353.38654,357.39744	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139.25000,133.50000	10.35314,7.50000	263.50000,249.00000	6.72681,5.00000		
10	100	19216800000202	1541874673500	1002,1102	3528.00000,2780.66667	429.85579,146.17189	1.23588,1.12853	0.09849,0.06900	174.87848,216.35199	126.49138,60.89310	4.23639,4.31603	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66.00000,56.00000	6.53197,2.82843	53.33333,49.66667	1.69967,1.24722		
9	1	19216800000202	1541874675000	1206	14746.00000	0.00000	0.36139	0.00000	-1	0.00000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.00000	0.00000	202.00000	0.00000		
10	100	19216800000202	1541874675000	1203	1170.00000	0.00000	0.76923	0.00000	-1	0.00000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.00000	0.00000	39.00000	0.00000		
7	1	19216800000203	1541874681500	906	29686.00000	2554.00000	0.50159	0.02260	252.17391	0.00000	188.36589	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	122.00000	8.00000	243.00000	5.00000		
8	100	19216800000203	1541874681500	902	3360.00000	0.00000	1.00238	0.06905	304.34783	0.00000	178.31532	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	58.00000	2.00000	58.00000	2.00000		
7	1	19216800000203	1541874683000	406,306	40189.33333,38632.00000	2132.68928,2089.92057	0.60302,0.60877	0.04318,0.03671	172.01970,188.07809	34.87685,51.86860	171.52886,178.87670	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	155.66667,153.33333	9.67241,8.37987	258.33333,252.00000	2.86744,4.24264		
8	100	19216800000203	1541874683000	402,302,203	4425.50000,4077.66667,2992.00000	271.50000,822.02365,76.00000	1.17147,1.18188,1.06731	0.09082,0.12889,0.06731	241.37931,250.35395,292.44367	0.00000,87.00072,68.66744	170.53768,169.69515,169.50852	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72.00000,69.33333,56.50000	5.00000,10.84230,2.50000	61.50000,58.33333,53.00000	0.50000,3.09121,1.00000		
7	1	19216800000203	1541874684500	107	20758.00000	0.00000	0.45327	0.00000	-1	50.06316	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.00000	0.00000	214.00000	0.00000		
8	100	19216800000203	1541874684500	104	1702.00000	0.00000	0.80435	0.00000	-1	79.83236	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.00000	0.00000	46.00000	0.00000		
11	1	19216800000202	1541874684500	507,607	34375.00000,33413.33333	2119.00000,2198.87385	0.53023,0.49047	0.02230,0.04615	226.89076,300.16796	0.00000,75.52862	0.00000,359.40319	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	135.00000,128.00000	7.00000,10.19804	254.50000,261.33333	2.50000,4.18994		
12	100	19216800000202	1541874684500	503,703	3871.33333,3649.00000	309.44395,121.00000	0.87032,0.89060	0.03332,0.00171	414.86382,445.25406	187.97306,157.58282	355.60129,352.30395	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	58.00000,57.00000	2.82843,1.00000	66.66667,64.00000	2.62467,1.00000		
11	1	19216800000202	1541874686000	1206	25996.20000	4253.98192	0.44122	0.03509	37.23404	64.49125	357.13759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.00000	12.82186	241.80000	10.08762		
12	100	19216800000202	1541874686000	1203	2042.60000	344.33681	0.85746	0.06047	30.21783	32.67445	32.73523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.80000	4.91528	48.60000	2.33238		
9	1	19216800000203	1541874688500	1104,1004	15212.50000,15870.66667	360.50000,777.97229	0.45312,0.47711	0.03291,0.04124	198.27586,195.30720	0.00000,6.56317	171.46923,181.02303	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	83.00000,87.00000	4.00000,5.88784	183.50000,182.66667	4.50000,3.77124		
10	100	19216800000203	1541874688500	1102,1001,1002	1321.00000,1477.00000,1482.00000	73.00000,83.00000,78.00000	0.82489,0.92745,0.97436	0.00438,0.09819,0.05128	137.93103,168.96552,175.53957	0.00000,31.03448,24.46043	196.92751,173.41806,180.00000	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33.00000,37.00000,38.00000	1.00000,3.00000,2.00000	40.00000,40.00000,39.00000	1.00000,1.00000,0.00000		
9	1	19216800000203	1541874690000	604,504	14566.66667,15523.33333	390.41289,680.50635	0.40351,0.45476	0.01081,0.03514	194.79836,186.81089	8.59147,12.81331	180.00000,160.25316	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	76.66667,84.00000	2.05480,4.96655	190.00000,185.00000	0.00000,4.08248		
10	100	19216800000203	1541874690000	602,502	1504.00000,1453.00000	136.00000,73.30075	0.96149,0.98094	0.01412,0.05942	228.81356,202.81855	0.00000,22.81255	185.71059,173.91147	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38.00000,37.75000	2.00000,2.04634	39.50000,38.50000	1.50000,0.50000		
9	1	19216800000203	1541874691500	205,105	13713.33333,12166.00000	983.86223,462.00000	0.56050,0.51952	0.02949,0.01294	162.49609,92.66286	11.41695,58.41628	182.43665,165.96376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.66667,79.50000	5.43650,2.50000	156.33333,153.00000	1.69967,1.00000		
10	100	19216800000203	1541874691500	203,103	1140.00000,998.00000	60.00000,62.63120	1.26667,1.15862	0.06667,0.04061	166.66667,110.36650	0.00000,64.18869	182.38594,174.55967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.00000,34.00000	2.00000,1.63299	30.00000,29.33333	0.00000,0.47140		
13	8	19216800000203	1541874693500	1103	1512.00000	0.00000	0.85714	0.00000	-1	0.00000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.00000	0.00000	42.00000	0.00000		
12	100	19216800000203	1541874693500	1102,1002	3513.00000,3906.00000	393.00000,0.00000	0.92540,0.98413	0.05873,0.00000	220.18349,220.18349	0.00000,0.00000	195.25512,-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.00000,62.00000	5.00000,0.00000	61.50000,63.00000	1.50000,0.00000		
