1	19216800000203	1541897036000	205,305	25707.33333,30147.00000	2769.28214,541.00000	143.89234,179.36032	1.03520,34.43278
1	19216800000203	1541897037000	605,705	30434.00000,30340.00000	3554.05834,3716.00000	200.63237,208.26897	3.44927,11.08587
1	19216800000203	1541897038000	1005,1105	39019.50000,33132.33333	1069.50000,5018.30412	111.11111,158.17989	0.00000,34.32588
1	19216800000203	1541897039000	1205	25760.00000	0.00000	-1	0.00000
3	19216800000203	1541897047500	1103	5832.33333	399.80523	29.86397	11.51534
3	19216800000203	1541897048500	1103	9534.40000	1158.74408	54.87475	13.24595
3	19216800000203	1541897049500	1004,904	12349.00000,12945.00000	379.00000,320.41327	183.09859,131.47839	0.00000,36.60068
3	19216800000203	1541897050500	704,604	13892.66667,13744.00000	1210.44381,1216.00000	210.34483,211.06425	10.34483,9.62540
3	19216800000203	1541897051500	504,404	12473.50000,14167.00000	674.50000,1889.02250	179.85612,148.84093	0.00000,45.25658
3	19216800000203	1541897052500	205	13570.50000	496.47029	132.95693	46.17614
3	19216800000203	1541897053500	105	7540.00000	0.00000	-1	13.07698
5	19216800000203	1541897057500	207,307	26601.50000,28770.00000	381.50000,2550.00000	146.55172,210.59981	0.00000,64.04808
5	19216800000203	1541897058500	607,707	28049.33333,29580.00000	1125.68833,2550.00000	251.05409,230.01651	6.29885,14.73873
5	19216800000203	1541897059500	1007,1107	27139.00000,28286.00000	639.36375,262.00000	204.29448,200.29448	4.29448,8.29448
5	19216800000203	1541897060500	1206	24717.00000	0.00000	-1	37.75950
7	19216800000203	1541897083000	1006,905,805	29589.50000,31439.00000,29546.00000	2666.50000,817.00000,994.31316	264.15094,275.43212,251.35552	0.00000,11.28117,27.66269
7	19216800000203	1541897084000	406,306	40173.33333,38332.00000	1760.40702,2832.00000	177.27783,199.99479	38.54951,61.26647
7	19216800000203	1541897085000	107	19988.25000	3584.04613	67.63285	95.64729
9	19216800000203	1541897089500	1104,1004	15114.00000,15414.00000	372.00000,480.82429	228.07018,175.23388	0.00000,43.11969
9	19216800000203	1541897090500	804,704	16134.00000,15256.50000	744.00000,326.23036	213.33333,147.03496	0.00000,42.42175
9	19216800000203	1541897091500	504,505,405,404	16054.00000,15387.50000,15477.00000,15577.50000	302.00000,364.50000,454.00000,353.50000	188.81119,186.17775,183.77215,147.17241	0.00000,2.63344,0.22785,36.82759
9	19216800000203	1541897092500	205,105	14367.25000,12248.00000	1190.61568,544.00000	161.94478,90.89052	12.17070,56.16830
9	19216800000203	1541897093500	105	6120.00000	0.00000	-1	39.83717
14	19216800000203	1541897095500	506	35670.00000	1395.85028	229.89928	21.89928
14	19216800000203	1541897096500	306,206	36220.00000,28947.50000	2900.00000,3839.10312	170.54264,106.37636	0.00000,51.56073
14	19216800000203	1541897097500	106	16206.00000	0.00000	-1	111.51074
16	19216800000203	1541897102000	806,906,1006,1106	53878.00000,53720.50000,49869.50000,42615.00000	1254.00000,1411.50000,2439.50000,4815.00000	456.00000,400.66187,352.23934,296.81884	0.00000,55.33813,6.91559,62.33609
20	19216800000203	1541897130000	105,205,204	11307.00000,11817.33333,12481.50000	699.00000,157.70296,655.50000	105.88235,116.84886,51.96816	0.00000,52.43116,6.85537
20	19216800000203	1541897131000	404	13803.50000	907.89606	118.40637	30.48240
20	19216800000203	1541897132000	604,704	13261.33333,13954.00000	1283.64646,819.00000	163.77821,162.41647	30.02024,31.38198
20	19216800000203	1541897133000	804,904	13325.33333,14092.33333	538.56435,925.38436	176.34335,137.94216	4.21220,41.21726
20	19216800000203	1541897134000	1104	13643.25000	1203.62855	117.27525	41.52076
20	19216800000203	1541897135000	1204	10647.00000	0.00000	-1	29.14893
