1	19216800000202	1541897043000	906,806	38244.00000,43423.00000	3404.00000,1775.00000	320.00000,355.20548	0.00000,35.20548
1	19216800000202	1541897044000	506,507,406,306	45410.50000,42309.00000,39325.00000,42858.00000	1293.50000,4395.00000,1411.00000,2122.00000	261.53846,280.76923,303.84615,265.73427	0.00000,19.23077,3.84615,41.95804
1	19216800000202	1541897045000	206	30016.00000	0.00000	-1	80.19395
3	19216800000202	1541897059500	306	22866.00000	186.00000	81.30081	0.00000
7	19216800000202	1541897066000	1107,1007	25653.66667,27440.00000	1791.40845,560.00000	162.28169,247.30297	98.28169,13.26041
7	19216800000202	1541897067000	808,708	27482.66667,27306.00000	463.02292,738.00000	175.23641,235.04274	19.20804,40.59829
7	19216800000202	1541897068000	309,209	25478.66667,25650.00000	143.85487,0.00000	321.33511,-1	3.50565,138.74713
9	19216800000202	1541897073000	307,406	34643.00000,31958.33333	1393.00000,922.69978	233.33333,215.18177	0.00000,16.78574
9	19216800000202	1541897074000	706,806,906	37126.33333,33588.00000,33999.00000	3307.96940,2580.00000,2991.00000	240.64010,287.11686,248.54591	23.24879,23.22797,61.79892
9	19216800000202	1541897075000	1106	27842.60000	4678.18831	92.43916	84.22702
9	19216800000202	1541897076000	1206	15022.00000	0.00000	-1	51.97235
11	19216800000202	1541897085500	507,607	36262.00000,35282.33333	1958.00000,2763.62930	195.31250,252.39386	0.00000,70.49765
11	19216800000202	1541897086500	906,1006,1106	29037.00000,32913.33333,33022.00000	261.00000,2907.78098,2.00000	217.39130,173.62667,237.89138	0.00000,42.29280,50.84102
11	19216800000202	1541897087500	1206	23166.00000	0.00000	-1	55.68507
13	19216800000202	1541897104500	706,506,406	31746.00000,33371.00000,34674.00000	1254.00000,2879.00000,1576.00000	747.74775,554.42943,344.89122	0.00000,193.31832,16.21989
15	19216800000202	1541897109500	407	28658.00000	110.00000	325.20325	0.00000
15	19216800000202	1541897110500	606,706,806	24068.00000,24404.66667,24374.00000	268.00000,510.22696,674.00000	159.50920,205.94751,214.88095	0.00000,36.98121,6.54762
15	19216800000202	1541897111500	905,1005,1105	19942.00000,20545.33333,19776.00000	362.00000,594.91475,192.00000	97.22222,146.35712,118.14346	0.00000,34.91713,48.52321
15	19216800000202	1541897112500	1205	12709.80000	2979.33431	41.18333	20.02439
15	19216800000202	1541897113500	1205	6192.00000	0.00000	-1	74.74119
25	19216800000202	1541897141500	808,708,608	29907.00000,26238.00000,23812.00000	2271.00000,1398.00000,1028.00000	324.56140,307.10829,307.94815	0.00000,17.45312,18.29298
25	19216800000202	1541897142500	309,209	24546.00000,24252.00000	294.00000,0.00000	422.53521,-1	0.00000,174.10549
