1	19216800000205	1542023053000	305,405	23593.00000,22856.00000	613.28052,232.00000	148.68335,164.71895	22.04658,44.95847
1	19216800000205	1542023054000	605,705	23257.00000,23152.00000	74.00000,202.44011	184.61538,199.16029	0.00000,50.24467
1	19216800000205	1542023055000	1005,1105	23759.00000,23259.50000	704.06865,60.50000	158.40449,222.64133	40.12492,24.11192
1	19216800000205	1542023056000	1205	19110.00000	0.00000	-1	26.51650
3	19216800000205	1542023077500	906,806,705	33033.00000,32738.00000,29213.00000	1815.00000,2110.00000,1415.00000	341.26984,279.65748,186.94463	0.00000,61.61236,31.10048
3	19216800000205	1542023078500	505,405,305	31836.50000,33950.50000,30359.33333	3052.50000,938.50000,1886.01190	341.66667,290.96320,178.72661	0.00000,50.70346,68.09992
3	19216800000205	1542023079500	106,105	19437.00000,17094.00000	2343.00000,0.00000	31.25000,-1	0.00000,72.91231
5	19216800000205	1542023086000	203	12444.00000	1196.00000	172.13115	0.00000
5	19216800000205	1542023087000	403,503	14613.00000,13999.00000	843.00000,836.14891	180.32787,170.21670	0.00000,14.34437
5	19216800000205	1542023088000	703,803	14863.00000,14537.33333	623.00000,687.75448	161.76471,152.33871	0.00000,29.64725
5	19216800000205	1542023089000	1003,1104,1204	14999.00000,14385.66667,13507.50000	391.00000,223.46414,961.50000	136.09467,156.17242,89.11260	0.00000,47.17603,21.99851
5	19216800000205	1542023090000	1204	11319.00000	0.00000	-1	31.25412
7	19216800000205	1542023104500	605	24032.00000	52.00000	464.56693	0.00000
9	19216800000205	1542023111500	305	31053.50000	2374.50000	417.47573	0.00000
9	19216800000205	1542023112500	706,806,906	30996.00000,32634.00000,36462.00000	1260.00000,2898.00000,930.00000	388.42975,342.21488,238.00000	0.00000,46.21488,58.00000
9	19216800000205	1542023113500	1106,1206	26201.00000,22788.00000	3413.00000,0.00000	169.35484,-1	0.00000,69.89610
11	19216800000205	1542023132000	906	35278.50000	3528.50000	650.00000	0.00000
11	19216800000205	1542023133000	606,506,406	37769.50000,37288.00000,42739.50000	3081.50000,2600.00000,2851.50000	516.48352,418.68952,291.21699	0.00000,97.79400,29.67853
11	19216800000205	1542023134000	206,106	32051.50000,21993.00000	5736.50000,3056.11551	149.25373,105.30680	0.00000,74.80171
13	19216800000205	1542023139000	406,506,606,706	36680.50000,37883.50000,34055.00000,31395.00000	2644.50000,1441.50000,2387.00000,273.00000	509.80392,408.99001,295.30942,263.44360	0.00000,100.81391,12.86668,18.99915
13	19216800000205	1542023140000	906,1006,1106	30977.50000,32368.00000,30751.00000	2342.50000,890.51446,427.00000	189.39394,179.26692,250.57471	0.00000,49.73609,16.09195
13	19216800000205	1542023141000	1206	19383.00000	0.00000	-1	50.13289
15	19216800000205	1542023156000	705	29165.00000	415.00000	441.66667	0.00000
15	19216800000205	1542023157000	205,105	31124.50000,24481.33333	2480.50000,2943.44983	153.28467,68.87267	0.00000,63.53556
17	19216800000205	1542023163500	705,805,905	25986.00000,29619.00000,31248.00000	564.00000,3069.00000,1440.00000	574.07407,476.43098,299.07136	0.00000,97.64310,79.71652
19	19216800000205	1542023176500	506,406,306,206	32453.00000,37823.00000,41443.00000,38054.00000	2687.00000,2683.00000,937.00000,4326.00000	579.54545,516.05010,481.31093,429.27598	0.00000,63.49536,28.75618,80.79113
21	19216800000205	1542023181000	405	23654.00000	654.00000	465.11628	0.00000
21	19216800000205	1542023182000	1005,1105,1205	34496.50000,32055.50000,27686.00000	1928.50000,4369.50000,0.00000	461.53846,422.25859,-1	0.00000,39.27987,157.11357
23	19216800000205	1542023198500	1005,905	24417.50000,23648.50000	767.50000,1.50000	493.67089,347.58171	0.00000,146.08917
23	19216800000205	1542023199500	705,605,505	27106.00000,31362.00000,29528.33333	4370.00000,114.00000,1216.29556	310.34483,301.15782,245.58677	0.00000,9.18701,38.05536
23	19216800000205	1542023200500	205,206	28903.00000,24864.00000	659.60139,4470.24563	170.34459,126.41476	38.95773,31.09238
25	19216800000205	1542023206500	306,406	34217.50000,31468.00000	1961.50000,788.00000	418.80342,287.10441	0.00000,131.69901
25	19216800000205	1542023207500	606,706,806	28651.00000,31609.00000,29655.50000	1141.00000,2036.07580,927.50000	320.00000,251.78804,234.15493	0.00000,48.23586,15.84507
25	19216800000205	1542023208500	1105,1106	30815.66667,26462.00000	1700.93432,2918.00000	91.62416,123.65789	4.37584,27.65789
25	19216800000205	1542023209500	1206	17976.00000	0.00000	-1	0.00000
27	19216800000205	1542023229500	1004,904	18234.00000,17917.33333	935.18911,1369.69615	161.99478,205.35819	68.77445,31.94412
27	19216800000205	1542023230500	604,504	20745.00000,21826.66667	1935.00000,628.18752	276.92308,239.07461	0.00000,44.15146
27	19216800000205	1542023231500	205,105	24130.00000,19586.66667	532.00000,3198.73072	172.41379,118.61839	0.00000,42.10216
29	19216800000205	1542023240000	304	19621.25000	1658.53420	169.88091	23.00073
29	19216800000205	1542023241000	604,704	18453.50000,20337.00000	565.50000,1502.88145	174.24242,156.24940	0.00000,12.79700
29	19216800000205	1542023242000	1004,1104	18827.33333,19309.50000	1163.62919,994.50000	184.48813,166.00669	21.69743,40.17888
29	19216800000205	1542023243000	1204	15390.00000	0.00000	-1	37.41230
31	19216800000205	1542023259500	905,805	26430.00000,32020.33333	1122.00000,5081.40862	254.09836,220.40405	0.00000,25.26064
31	19216800000205	1542023260500	405,305,205	27871.50000,28068.00000,27594.00000	676.50000,480.00000,6.00000	208.86076,246.16266,261.22914	0.00000,37.30190,22.23543
31	19216800000205	1542023261500	105	14416.00000	0.00000	-1	70.62695
33	19216800000205	1542023270500	205,305	27241.33333,27318.50000	1846.81064,1358.50000	205.40759,150.61067	14.93140,69.72832
33	19216800000205	1542023271500	405,505	26369.50000,27253.50000	611.01453,1195.50000	130.02655,160.03899	47.57190,54.77583
33	19216800000205	1542023272500	605,705,805	22527.00000,24492.33333,26040.50000	168.00000,1616.05143,228.50000	146.15385,145.23989,116.89245	0.00000,25.88095,3.79721
33	19216800000205	1542023273500	906,905,1005	26612.50000,25708.50000,24998.00000	180.50000,1084.50000,327.69498	24.69136,-1,-1	0.00000,81.40321,90.78656
33	19216800000205	1542023274500	1105,1206	27956.50000,21870.50000	1215.50000,3822.98120	140.00000,72.04476	0.00000,45.63338
33	19216800000205	1542023275500	1205	16796.00000	0.00000	-1	0.00000
35	19216800000205	1542023314000	1005,1006,906	27257.50000,26781.00000,30186.50000	702.50000,226.00000,3179.50000	293.57798,221.78899,187.58278	0.00000,71.78899,37.58278
35	19216800000205	1542023315000	606,506	32658.00000,31318.50000	3119.48244,2086.50000	254.49640,210.29412	4.49640,39.70588
35	19216800000205	1542023316000	206	32900.25000	3342.66723	111.36148	22.96626
37	19216800000205	1542023326000	306,406,506	30390.00000,32326.50000,30054.00000	2173.71403,1078.50000,1194.00000	155.02620,261.61253,239.41927	47.58818,58.99815,81.19142
37	19216800000205	1542023327000	705,706,806	30902.00000,29285.50000,32866.00000	1598.00000,18.50000,3599.00000	174.60317,191.07517,196.25913	0.00000,16.47200,11.28804
37	19216800000205	1542023328000	1005,1105,1106,1206	31814.50000,29788.50000,27836.00000,24348.00000	1029.50000,996.50000,956.00000,2532.00000	129.21348,212.43283,203.82609,-1	0.00000,83.21935,91.82609,45.86079
37	19216800000205	1542023329000	1206	21816.00000	0.00000	-1	0.00000
39	19216800000205	1542023352000	1105,1005,905	21854.00000,20412.00000,20352.00000	294.00000,860.59204,864.00000	515.62500,256.67032,-1	0.00000,185.92349,83.98792
39	19216800000205	1542023353000	805,705	19496.00000,21228.66667	8.00000,1231.48727	184.87395,192.92121	0.00000,7.29297
39	19216800000205	1542023354000	505,405,305	29537.00000,26662.00000,29052.00000	2433.00000,442.00000,2949.38095	84.57711,-1,115.59630	0.00000,260.01172,61.00856
39	19216800000205	1542023355000	105	19816.80000	4462.17057	27.66324	24.37419
41	19216800000205	1542023364000	205,305	24793.00000,24102.00000	611.00000,743.53390	175.92593,122.76404	0.00000,51.96627
41	19216800000205	1542023365000	505,605,705	25631.50000,24713.50000,23923.50000	396.50000,521.50000,268.50000	217.10526,226.87324,190.94631	0.00000,9.76798,45.69491
41	19216800000205	1542023366000	905,1005	27453.00000,26826.66667	1603.00000,1951.05259	91.32420,160.11563	0.00000,48.68428
41	19216800000205	1542023367000	1105,1205	23335.50000,17849.25000	2248.50000,1869.31583	292.30769,-1	0.00000,127.02738
43	19216800000205	1542023391500	1006,906	29584.50000,28371.00000	181.50000,1008.40171	370.68966,217.22646	0.00000,110.43472
43	19216800000205	1542023392500	706,606,506	28972.00000,31375.33333,30896.00000	372.00000,1659.93922,476.00000	178.80795,211.53311,232.59494	0.00000,25.35928,17.40506
43	19216800000205	1542023393500	306,206	33213.00000,30070.50000	873.00000,3030.03676	184.21053,124.77673	0.00000,45.45335
43	19216800000205	1542023394500	106	18800.00000	0.00000	-1	51.05311
45	19216800000205	1542023400500	405,505,705	22646.00000,25162.00000,30086.00000	546.00000,1970.00000,2954.00000	456.14035,432.61563,356.15836	0.00000,23.52472,52.93255
45	19216800000205	1542023401500	1205	31317.00000	0.00000	-1	76.90306
47	19216800000205	1542023414500	706,606,406	32628.50000,36801.50000,41050.00000	1038.50000,3134.50000,1114.00000	549.18033,471.36436,425.34562	0.00000,77.81597,31.79724
49	19216800000205	1542023420500	203	11330.25000	730.81987	70.05850	45.99952
49	19216800000205	1542023421500	303,403	13764.00000,13330.66667	744.00000,734.18859	157.48031,118.94878	0.00000,27.81009
49	19216800000205	1542023422500	603	13543.25000	731.53174	166.25430	33.41928
49	19216800000205	1542023423500	803,904	15280.50000,14872.66667	727.50000,985.94703	103.22581,130.02481	0.00000,19.37815
49	19216800000205	1542023424500	1104	15289.25000	791.05353	101.27094	51.60573
49	19216800000205	1542023425500	1204	12348.00000	0.00000	-1	9.19239
51	19216800000205	1542023448000	1006,906	27824.00000,25923.50000	1156.00000,744.50000	184.78261,132.53729	0.00000,52.24532
51	19216800000205	1542023449000	706,605,506	27945.33333,28353.00000,26837.50000	1112.07833,1111.00000,404.50000	231.69231,201.65204,222.63620	16.30769,13.73258,34.71674
51	19216800000205	1542023450000	306,206	31599.00000,33003.66667	1863.35665,2424.44362	263.38924,114.69439	90.45691,46.46756
51	19216800000205	1542023451000	105	24384.00000	0.00000	-1	38.45699
53	19216800000205	1542023462500	206,305,406	31359.00000,29727.00000,32422.00000	1359.00000,686.21620,2025.00000	413.46154,210.41829,169.12222	0.00000,146.07177,93.17286
53	19216800000205	1542023463500	605,705,805	28184.00000,25369.50000,25818.00000	1820.91241,277.50000,726.00000	195.15152,180.93166,220.06149	1.81818,16.03804,55.16787
53	19216800000205	1542023464500	1006,1005,1105	27735.66667,26231.00000,25020.50000	949.57546,1145.00000,65.50000	175.05436,142.69539,172.90854	9.91674,22.44223,52.65537
53	19216800000205	1542023465500	1206	16412.00000	1288.00000	28.84615	49.96300
55	19216800000205	1542023504500	707,606,507	43627.00000,36247.66667,40230.00000	5678.00000,2116.69402,2700.00000	192.98246,218.89477,284.69065	0.00000,55.48987,11.30935
