1	1	19216800000205	1542023053000	305,405	23593.00000,22856.00000	613.28052,232.00000	0.49676,0.45968	0.01978,0.00879	148.68335,164.71895	22.04658,44.95847	8.48894,343.30076	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	108.25000,102.50000	3.34477,1.50000	218.00000,223.00000	2.91548,1.00000		
2	100	19216800000205	1542023053000	202,302	2317.33333,2564.66667	354.31562,143.63225	1.00254,0.92492	0.03582,0.02485	180.05785,218.97138	16.79254,57.96229	3.90049,352.99873	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48.00000,48.66667	3.26599,0.94281	48.00000,52.66667	4.32049,2.05480		
1	1	19216800000205	1542023054000	605,705	23257.00000,23152.00000	74.00000,202.44011	0.42154,0.43772	0.01569,0.00768	184.61538,199.16029	0.00000,50.24467	0.00000,8.48894	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	99.00000,100.66667	2.00000,1.24722	235.00000,230.00000	4.00000,1.41421		
2	100	19216800000205	1542023054000	702,802	2806.66667,2650.00000	117.28408,50.00000	0.93895,0.94373	0.03109,0.01781	227.89024,251.60819	58.65947,34.94152	2.32153,4.08562	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51.33333,50.00000	1.88562,0.00000	54.66667,53.00000	0.47140,1.00000		
1	1	19216800000205	1542023055000	1005,1105	23759.00000,23259.50000	704.06865,60.50000	0.53135,0.52498	0.03319,0.00612	158.40449,222.64133	40.12492,24.11192	356.82017,4.18492	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	112.33333,110.50000	4.98888,0.50000	211.66667,210.50000	4.49691,1.50000		
2	100	19216800000205	1542023055000	1102,1202	2688.66667,2730.00000	109.25607,78.00000	1.14175,1.02903	0.10315,0.00943	197.14579,179.09664	89.61891,107.66807	7.12502,8.74616	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55.33333,53.00000	2.62467,1.00000	48.66667,51.50000	2.49444,0.50000		
1	1	19216800000205	1542023056000	1205	19110.00000	0.00000	0.50256	0.00000	-1	26.51650	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.00000	0.00000	195.00000	0.00000		
2	100	19216800000205	1542023056000	1202	2162.00000	0.00000	0.97872	0.00000	-1	43.27494	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.00000	0.00000	47.00000	0.00000		
1	1	19216800000204	1542023060500	1003	18255.66667	445.25374	0.44054	0.01994	184.90028	0.28490	174.28941	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	89.66667	2.86744	203.66667	3.39935		
2	100	19216800000204	1542023060500	1000	1654.00000	94.75583	1.00242	0.05233	241.88034	19.65812	180.97102	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40.66667	0.94281	40.66667	2.05480		
