1	19216800000203	1542017432500	1005	28588.50000	1159.50000	291.33858	0.00000
1	19216800000203	1542017433500	705,605	27019.50000,31160.00000	943.50000,3937.70796	269.56522,222.29054	0.00000,35.19052
1	19216800000203	1542017434500	305,205	28552.50000,28225.66667	587.50000,779.01191	245.03311,188.69873	0.00000,52.81654
1	19216800000203	1542017435500	105	18146.00000	0.00000	-1	50.06316
3	19216800000203	1542017442500	204	18995.00000	2467.88107	132.49539	102.13897
3	19216800000203	1542017443500	504,604	23140.66667,25612.00000	1717.52716,92.00000	190.07687,194.60658	4.89168,0.36197
3	19216800000203	1542017444500	905,1005	23727.33333,24243.33333	1247.43319,746.13240	186.07306,138.70901	19.40639,57.98281
3	19216800000203	1542017445500	1205	18620.00000	0.00000	-1	36.28646
5	19216800000203	1542017469000	906,806,706	39038.33333,40331.50000,39229.00000	2340.96452,1556.50000,2659.00000	267.93448,203.95128,262.32825	117.60769,53.62448,4.75249
5	19216800000203	1542017470000	407,307,206	43577.00000,45350.00000,45326.50000	759.00000,1014.00000,1037.50000	271.52318,244.04184,206.57085	0.00000,27.48133,9.98966
5	19216800000203	1542017471000	106	30956.00000	0.00000	-1	65.80962
7	19216800000203	1542017477500	204	14634.25000	1661.75771	103.01681	55.10716
7	19216800000203	1542017478500	404,504	18104.75000,19992.00000	1348.45344,98.00000	146.66421,191.02317	42.82058,1.83398
7	19216800000203	1542017479500	704,804	19727.33333,20507.33333	925.55761,1295.95713	188.40376,163.06934	1.73709,25.99012
7	19216800000203	1542017480500	1005,1105	21399.00000,22025.33333	911.00000,1205.42920	235.29412,162.36738	0.00000,94.04229
7	19216800000203	1542017481500	1205	22156.00000	0.00000	-1	0.00000
9	19216800000203	1542017505500	906,805	28142.66667,30036.00000	1410.56167,2976.00000	169.77612,147.61300	80.22388,58.06076
9	19216800000203	1542017506500	505,405	31692.66667,33266.50000	1123.39792,2895.50000	260.22192,258.40452	57.60754,59.42493
9	19216800000203	1542017507500	205,105	24728.66667,18955.00000	4524.12616,0.00000	117.99231,77.86885	37.74540,77.86885
11	19216800000203	1542017514500	203	13158.00000	258.00000	310.81081	0.00000
11	19216800000203	1542017515500	504,604,704	17252.00000,17920.00000,18963.66667	872.00000,204.00000,887.00257	365.59140,299.81698,274.55708	0.00000,65.77442,33.85172
11	19216800000203	1542017516500	1004,1104	19752.00000,20489.50000	304.00000,250.28134	190.83969,79.62482	0.00000,82.69872
13	19216800000203	1542017537500	905,805	29548.33333,32447.50000	3162.29435,1572.50000	169.93464,276.87971	32.67974,74.26533
13	19216800000203	1542017538500	505,405	31567.50000,31822.00000	1327.50000,1485.45212	207.40741,207.98931	0.00000,6.77331
13	19216800000203	1542017539500	105	18531.20000	2860.96420	32.65156	32.69439
15	19216800000203	1542017548000	405,505,605	25783.00000,27651.50000,26975.50000	1609.00000,259.50000,935.50000	519.23077,457.60196,373.16906	0.00000,61.62881,22.80410
