1	19216800000204	1542017432500	1003	18255.66667	445.25374	167.59124	7.59124
1	19216800000204	1542017433500	803,703,603	18403.00000,19985.50000,20687.33333	1101.00000,481.50000,1786.36135	202.70270,243.59273,239.14450	0.00000,40.89003,45.09625
1	19216800000204	1542017434500	403,304	24216.00000,22483.50000	88.00000,1741.69293	215.27778,227.38469	0.00000,70.96679
1	19216800000204	1542017435500	105	16261.00000	0.00000	-1	42.37617
3	19216800000204	1542017442500	304,404	22244.00000,21883.00000	844.00000,1205.00000	384.61538,356.54127	0.00000,28.07412
3	19216800000204	1542017443500	603,703,803	20396.50000,20312.00000,18060.50000	156.50000,1209.48694,807.50000	400.00000,285.06460,238.77052	0.00000,81.74980,0.35992
3	19216800000204	1542017444500	1003,1103	18576.00000,16369.33333	432.00000,1263.64693	165.41353,168.21640	0.00000,8.70561
3	19216800000204	1542017445500	1203	9802.00000	0.00000	-1	45.31556
5	19216800000204	1542017466000	905,805,705,605	32559.00000,32807.00000,28781.00000,32341.00000	2799.00000,2551.00000,1475.00000,5035.00000	339.62264,406.45254,423.73800,323.46041	0.00000,66.82990,49.54445,50.73314
5	19216800000204	1542017467000	305,306,206	40283.00000,36854.50000,30266.00000	545.00000,2883.50000,3106.91047	184.21053,261.27820,206.59659	0.00000,77.06767,127.02475
5	19216800000204	1542017468000	106	18860.00000	0.00000	-1	71.48850
7	19216800000204	1542017473500	603,803,903	23067.00000,22045.50000,24475.50000	1341.00000,319.50000,2110.50000	819.14894,647.50550,372.41379	0.00000,171.64343,103.44828
9	19216800000204	1542017490000	1003,903	18139.00000,17927.75000	194.00000,1368.12397	296.61017,237.27681	0.00000,47.40557
9	19216800000204	1542017491000	603,503	21007.00000,21560.66667	623.00000,1446.37693	255.03356,228.70939	0.00000,61.05539
9	19216800000204	1542017492000	204	17400.00000	990.00000	46.35762	80.29375
11	19216800000204	1542017497500	405	31068.00000	2151.85377	367.74461	76.69983
11	19216800000204	1542017498500	705,804,904	27545.00000,24778.50000,24267.00000	1365.00000,1401.50000,1062.19239	625.00000,462.50000,199.63208	0.00000,162.50000,72.18022
11	19216800000204	1542017499500	1204	21963.20000	2126.40000	33.45070	57.93832
13	19216800000204	1542017517500	904,905,805	24740.00000,24960.00000,25371.00000	572.00000,792.00000,381.00000	333.33333,279.24945,269.29920	0.00000,54.08389,44.13364
13	19216800000204	1542017518500	405,406,306	34203.50000,37094.00000,35287.50000	1751.50000,1139.00000,2945.50000	303.03030,254.74096,209.67742	0.00000,48.28935,3.22581
13	19216800000204	1542017519500	206	32754.00000	0.00000	-1	0.00000
15	19216800000204	1542017524000	603	17700.00000	100.00000	373.91304	0.00000
15	19216800000204	1542017525000	1003,1103,1203	19373.50000,19837.00000,17661.00000	464.50000,1.00000,2175.00000	380.53097,292.37816,147.27397	0.00000,88.15281,56.95139
17	19216800000204	1542017539000	803,703,603,403	20400.00000,21315.00000,23202.00000,23412.00000	306.00000,609.00000,1278.00000,1068.00000	530.61224,500.15461,456.67947,436.61972	0.00000,30.45764,13.01750,7.04225
19	19216800000204	1542017544500	502,602,702,803	16016.00000,16056.00000,17709.00000,18391.50000	704.00000,744.00000,909.00000,226.50000	679.01235,516.81114,318.68427,321.23543	0.00000,162.20121,35.92565,38.47680
