1	19216800000202	1541873337000	906,806,706,606,506,406	41017.50000,45394.00000,40428.66667,42304.00000,42582.00000,39396.00000	3622.50000,754.00000,4222.02995,4680.86488,4794.00000,1608.00000	219.69697,319.40731,298.76678,208.52136,277.68147,351.30785	0.00000,99.71034,97.90296,24.15388,39.21993,34.40644
3	19216800000202	1541873353500	206,306,307,407,507	21335.66667,21998.00000,23650.50000,25524.33333,29853.66667	1093.04234,919.91739,874.50000,709.80013,3704.15607	196.76243,110.36223,63.18504,141.71742,184.00997	20.29184,77.46836,27.72405,41.39609,17.45879
5	19216800000202	1541873359500	1107,1007,907	25747.25000,26713.00000,27709.50000	1389.49836,660.36959,934.50000	156.02837,193.58444,182.39416	127.39663,86.29639,73.41980
7	19216800000202	1541873367000	406,506,606,706,806	36441.25000,36795.00000,33309.00000,37437.33333,33875.00000	2798.88419,3405.00000,81.00000,3697.15759,2981.00000	202.83716,275.51020,278.75696,283.59438,268.21521	67.65258,10.20408,13.45083,27.39513,21.63986
9	19216800000202	1541873379000	507,607,707,807	34049.00000,35320.66667,33373.00000,33148.50000	251.00000,2341.08256,163.00000,61.50000	263.56589,183.90818,352.71242,414.47611	0.00000,81.49741,136.49621,74.73252
13	19216800000202	1541873403000	407,507	25850.00000,24867.50000	1210.00000,227.50000	317.46032,291.82368	0.00000,25.63663
13	19216800000202	1541873407500	1205	7152.00000	0.00000	-1	79.69093
21	19216800000202	1541873434500	808,708	34027.00000,28281.00000	3409.00000,2337.00000	401.63934,364.08498	0.00000,37.55437
