FRAME	1540899949925	713	2	19216800000601	307	188	396	279	192	0	53568	896	504
FRAME	1540899950251	713	2	19216800000601	406	271	328	221	150	0	33150	896	504
FRAME	1540899950516	713	2	19216800000601	406	271	328	221	150	0	33150	896	504
FRAME	1540899950956	713	2	19216800000601	504	369	217	175	110	0	19250	896	504
FRAME	1540899950956	714	2	19216800000601	404	344	226	114	74	0	8436	896	504
FRAME	1540899951388	713	2	19216800000601	504	369	217	175	110	0	19250	896	504
FRAME	1540899951388	714	2	19216800000601	503	369	192	91	63	0	5733	896	504
FRAME	1540899951984	713	2	19216800000601	504	369	217	175	110	0	19250	896	504
FRAME	1540899951984	714	2	19216800000601	503	398	154	77	55	0	4235	896	504
FRAME	1540899951984	715	2	19216800000601	503	390	172	69	55	0	3795	896	504
FRAME	1540899952657	713	2	19216800000601	504	369	217	175	110	0	19250	896	504
FRAME	1540899952657	714	2	19216800000601	502	416	133	63	46	0	2898	896	504
FRAME	1540899952657	715	2	19216800000601	503	390	172	69	55	0	3795	896	504
FRAME	1540899953132	714	2	19216800000601	502	425	124	54	40	0	2160	896	504
FRAME	1540899953132	715	2	19216800000601	503	390	172	69	55	0	3795	896	504
FRAME	1540899953649	714	2	19216800000601	502	437	117	47	34	0	1598	896	504
FRAME	1540899953649	715	2	19216800000601	503	390	172	69	55	0	3795	896	504
FRAME	1540899954100	714	2	19216800000601	602	457	109	36	28	0	1008	896	504
FRAME	1540899954306	714	2	19216800000601	601	465	95	34	25	0	850	896	504
FRAME	1540899954703	714	2	19216800000601	601	449	85	34	22	0	748	896	504
FRAME	1540899955180	714	2	19216800000601	501	420	89	37	23	0	851	896	504
FRAME	1540899955180	716	2	19216800000601	601	515	95	32	17	0	544	896	504
FRAME	1540899955759	714	2	19216800000601	502	391	104	38	24	0	912	896	504
FRAME	1540899955759	716	2	19216800000601	701	542	93	33	19	0	627	896	504
FRAME	1540899956098	714	2	19216800000601	502	358	120	46	26	0	1196	896	504
FRAME	1540899956098	716	2	19216800000601	701	542	93	33	19	0	627	896	504
FRAME	1540899956375	714	2	19216800000601	402	330	132	53	30	0	1590	896	504
FRAME	1540899956375	716	2	19216800000601	701	542	93	33	19	0	627	896	504
FRAME	1540899956679	714	2	19216800000601	402	311	137	60	35	0	2100	896	504
FRAME	1540899956679	716	2	19216800000601	701	542	93	33	19	0	627	896	504
FRAME	1540899957072	714	2	19216800000601	402	287	144	65	41	0	2665	896	504
FRAME	1540899957655	714	2	19216800000601	303	251	164	80	49	0	3920	896	504
FRAME	1540899957655	717	2	19216800000601	303	263	162	84	59	0	4956	896	504
FRAME	1540899957965	714	2	19216800000601	304	182	203	109	61	0	6649	896	504
FRAME	1540899957965	717	2	19216800000601	303	263	162	84	59	0	4956	896	504
FRAME	1540899958317	714	2	19216800000601	205	90	250	142	78	0	11076	896	504
FRAME	1540899958317	717	2	19216800000601	303	263	162	84	59	0	4956	896	504
FRAME	1540899958549	714	2	19216800000601	105	14	292	103	95	0	9785	896	504
FRAME	1540899958549	717	2	19216800000601	303	263	162	84	59	0	4956	896	504
FRAME	1540899958985	714	2	19216800000601	105	14	292	103	95	0	9785	896	504
FRAME	1540899959154	714	2	19216800000601	105	14	292	103	95	0	9785	896	504
FRAME	1540899959280	714	2	19216800000601	105	14	292	103	95	0	9785	896	504
FRAME	1540899969114	718	2	19216800000601	501	421	96	37	18	0	666	896	504
FRAME	1540899969455	718	2	19216800000601	502	395	105	37	19	0	703	896	504
FRAME	1540899969675	718	2	19216800000601	502	368	114	37	21	0	777	896	504
FRAME	1540899969842	718	2	19216800000601	502	357	118	38	21	0	798	896	504
FRAME	1540899970055	718	2	19216800000601	402	350	121	42	22	0	924	896	504
FRAME	1540899970347	718	2	19216800000601	402	337	125	48	25	0	1200	896	504
FRAME	1540899970583	718	2	19216800000601	402	318	132	61	28	0	1708	896	504
FRAME	1540899970884	718	2	19216800000601	402	292	143	66	32	0	2112	896	504
FRAME	1540899971092	718	2	19216800000601	303	257	158	78	37	0	2886	896	504
FRAME	1540899971318	718	2	19216800000601	303	223	177	88	42	0	3696	896	504
FRAME	1540899971580	718	2	19216800000601	303	189	195	110	51	0	5610	896	504
FRAME	1540899971857	718	2	19216800000601	204	150	214	132	58	0	7656	896	504
FRAME	1540899972118	718	2	19216800000601	204	102	235	156	69	0	10764	896	504
FRAME	1540899972455	718	2	19216800000601	105	61	263	151	84	0	12684	896	504
FRAME	1540899972795	718	2	19216800000601	105	61	263	151	84	0	12684	896	504
FRAME	1540899973071	718	2	19216800000601	105	61	263	151	84	0	12684	896	504
FRAME	1540899973415	718	2	19216800000601	105	61	263	151	84	0	12684	896	504
