OBJECT	19216800000601	1540899949884	1540899949884	0	713	2	43451	290.5	190.5	0.657	1.526	290.5	190.5	0	0	-1.#QNAN	1.00974e-028	1.54703e-042	0	1.47977e-042	1.54641e+018	5.19321e-042	302	192	44829	0.688	1.598	302	192	0	0	6.01524e+031	2.56202e-033	279	189	42072.2	0.626	1.453	279	189	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899950775	1540899950775	0	714	2	7123	120	75.5	0.63	1.588	120	75.5	0	0	1.4013e-045	1.00974e-028	3.85277e-033	7.77367e+033	6.01542e+031	1.54703e-042	1.47977e-042	126	77	7619.9	0.649	1.636	126	77	0	0	6.01524e+031	2.56202e-033	114	74	6625.6	0.611	1.541	114	74	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899951798	1540899951798	0	715	2	3430	72.5	60	0.826	1.212	72.5	60	0	0	1.4013e-045	1.00974e-028	3.85277e-033	7.77367e+033	6.01542e+031	1.54703e-042	1.47977e-042	76	65	3879.9	0.855	1.255	76	65	0	0	6.01524e+031	2.56202e-033	69	55	2980.6	0.797	1.169	69	55	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899949884	1540899952672	1	713	2	23841	210.9	136.8	0.646	1.55	210.9	136.8	241.32	287.1	-1.#QNAN	6.16298e-033	1.54703e-042	0	1.47977e-042	2.04567e+019	5.19321e-042	302	192	44829	0.688	1.598	302	192	456.16	501.8	6.01524e+031	2.56202e-033	175	110	15118.9	0.626	1.453	175	110	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899951798	1540899953688	1	715	2	3130	70.2	56.7	0.807	1.24	70.2	56.7	42.9	23.6	-1.#QNAN	1.00974e-028	1.54703e-042	0	1.47977e-042	4.76637e+019	5.19321e-042	76	65	3879.9	0.855	1.255	76	65	123.56	68	6.01524e+031	2.56202e-033	69	55	2980.6	0.797	1.169	69	55	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899954999	1540899954999	0	716	2	371	28.5	16.5	0.586	1.722	28.5	16.5	0	0	-1.#QNAN	1.00974e-028	1.54703e-042	0	1.47977e-042	1.15232e+020	5.19321e-042	32	17	427.3	0.64	1.882	32	17	0	0	6.01524e+031	2.56202e-033	25	16	314.2	0.531	1.563	25	16	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899954999	1540899956731	1	716	2	458	31.7	18.3	0.579	1.733	31.7	18.3	300.55	57.1	1.4013e-045	1.00974e-028	3.85277e-033	7.77367e+033	6.01542e+031	1.54703e-042	1.47977e-042	33	19	492.4	0.64	1.882	33	19	683.13	129.8	6.01524e+031	2.56202e-033	25	16	314.2	0.531	1.563	25	16	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899957508	1540899957508	0	717	2	3437	78.5	55.5	0.707	1.414	78.5	55.5	0	0	1.4013e-045	1.00974e-028	3.85277e-033	7.77367e+033	6.01542e+031	1.54703e-042	1.47977e-042	84	59	3892.4	0.712	1.424	84	59	0	0	6.01524e+031	2.56202e-033	73	52	2981.4	0.702	1.404	73	52	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899957508	1540899958559	1	717	2	3741	82.2	57.8	0.704	1.42	82.2	57.8	91.24	53.8	1.4013e-045	1.00974e-028	3.85277e-033	7.77367e+033	6.01542e+031	1.54703e-042	1.47977e-042	84	59	3892.4	0.712	1.424	84	59	262.76	155	6.01524e+031	2.56202e-033	73	52	2981.4	0.702	1.404	73	52	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
OBJECT	19216800000601	1540899950775	1540899959285	1	714	2	3837	75.9	54.4	0.706	1.458	75.9	54.4	381.65	185.4	-1.#QNAN	1.00974e-028	1.54703e-042	0	1.47977e-042	4.3797e+021	5.19321e-042	142	95	8699.1	0.922	1.821	142	95	808.93	384.4	6.01524e+031	2.56202e-033	34	22	587.5	0.549	1.084	34	22	0	0	2.8287e-038	2.57897e-033	0,0,0,0,0,0,0,0,0,0	896	504	0	0	0	0
