OBJECT	19216800000600	1540899760673	1540899760673	0	1799	2	9380	153	78	0.51	1.963	153	78	0	0	2.8	11.94	1.87	0.97	1.87	0.97	-1	156	81	9924.3	0.519	2	156	81	0	0	23.89	0	150	75	8835.7	0.5	1.926	150	75	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899759296	1540899761008	1	1797	2	6425	129.5	63.2	0.488	2.05	129.5	63.2	98.85	62.3	3.9	24.01	2.91	1.41	2.91	1.41	9.07	132	64	6635	0.488	2.063	132	64	284.69	179.4	29.26	19.1	129	63	6382.9	0.485	2.048	129	63	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899759361	1540899761008	1	1798	2	25766	216.5	151.5	0.7	1.429	216.5	151.5	69.6	105.8	8.2	15.24	3.48	2.5	3.48	2.5	10.28	219	152	26144.3	0.73	1.441	219	152	200.45	304.7	18.47	21.6	204	149	23873	0.694	1.369	204	149	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899762133	1540899762133	0	1800	2	39140	286.5	173.8	0.608	1.648	286.5	173.8	0	0	9.4	12.49	3.8	2.37	3.8	2.37	-0.5	318	179	44706.4	0.623	1.777	318	179	0	0	16.66	0	276	172	37284.4	0.563	1.605	276	172	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899757810	1540899762556	1	1795	2	5231	112.2	56.9	0.505	1.982	112.2	56.9	360.42	229.4	2.3	24.95	2.25	1.12	2.25	1.12	22.47	132	67	6946.1	0.538	2.118	132	67	650.68	436	32.37	46.5	72	34	1922.7	0.472	1.86	72	34	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899763734	1540899763734	0	1801	1	18777	126	189.5	1.516	1.516	189.5	126	0	0	1.1	3.32	0.69	0.97	0.97	0.69	-1	138	192	20809.9	1.64	1.64	192	138	0	0	6.63	0	114	187	16743.1	1.391	1.391	187	114	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899763981	1540899763981	0	1802	2	13737	183	95.5	0.522	1.919	183	95.5	0	0	3	9.77	1.95	0.98	1.95	0.98	-1	186	100	14608.4	0.538	1.978	186	100	0	0	19.54	0	180	91	12864.8	0.506	1.86	180	91	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899760673	1540899764924	1	1799	2	9577	152.6	79.9	0.523	1.912	152.6	79.9	302.3	243.9	4.7	19.06	3.17	1.65	3.17	1.65	16.26	156	81	9924.3	0.529	2	156	81	606.82	491.5	23.89	31.5	150	75	8835.7	0.5	1.889	150	75	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899762133	1540899765577	1	1800	2	46057	325.7	179.4	0.557	1.81	325.7	179.4	139.49	256.7	11.7	14.63	4.72	2.8	4.72	2.8	9.79	357	184	51591.2	0.623	1.94	357	184	361.35	664.9	16.66	27	276	172	37284.4	0.515	1.605	276	172	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899766258	1540899766258	0	1803	2	22466	242	118	0.488	2.05	242	118	0	0	5.4	11.46	3.07	1.51	3.07	1.51	-0.67	258	124	25126.5	0.491	2.081	258	124	0	0	17.2	0	234	115	21135.1	0.481	2.035	234	115	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899763734	1540899766509	1	1801	1	17421	118	187.8	1.599	1.599	187.8	118	23.83	44.6	1.7	5.49	1.09	1.6	1.6	1.09	1	138	192	20809.9	1.64	1.64	192	138	68.64	128.4	6.63	2.7	114	187	16743.1	1.391	1.391	187	114	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899763981	1540899767006	1	1802	2	16628	198	106.6	0.538	1.861	198	106.6	196.26	217.8	5.5	15.58	3.38	1.76	3.38	1.76	15.84	204	111	17784.6	0.544	1.978	204	111	460.72	511.4	19.54	30.6	180	91	12864.8	0.506	1.838	180	91	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899767941	1540899767941	0	1804	1	10659	81	167.5	2.07	2.07	167.5	81	0	0	0.8	3.05	0.49	0.98	0.98	0.49	-1	84	169	11149.5	2.128	2.128	169	84	0	0	6.09	0	78	166	10169.3	2.012	2.012	166	78	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899756242	1540899768123	1	1794	2	2150	80.4	33.8	0.425	2.383	80.4	33.8	60.44	20.6	1.5	31.57	2.05	0.89	2.05	0.89	14.44	92	38	2601.2	0.514	2.929	92	38	182.04	65.5	37.79	29.9	60	27	1272.3	0.341	1.947	60	27	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899768998	1540899768998	0	1805	2	2794	97.5	36.5	0.375	2.672	97.5	36.5	0	0	1	12.9	1.25	0.48	1.25	0.48	-1	99	37	2799.2	0.385	2.75	99	37	0	0	25.8	0	96	36	2789.7	0.364	2.595	96	36	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899769368	1540899769368	0	1806	1	7741	67.5	146	2.164	2.164	146	67.5	0	0	0.6	3.14	0.41	0.9	0.9	0.41	-1	69	147	7966.3	2.197	2.197	147	69	0	0	6.29	0	66	145	7516.3	2.13	2.13	145	66	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899766258	1540899770283	1	1803	2	31733	291.7	136.8	0.471	2.127	291.7	136.8	345.38	508	8	15.2	4.33	2.08	4.33	2.08	17.34	321	148	37312.7	0.491	2.169	321	148	741.18	1096.9	17.3	40.4	234	115	21135.1	0.461	2.035	234	115	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899767941	1540899770283	1	1804	1	10333	79	166.5	2.109	2.109	166.5	79	16.26	27	1.2	5.11	0.8	1.63	1.63	0.8	0.91	84	169	11149.5	2.128	2.128	169	84	46.81	77.7	6.14	2.5	78	166	10169.3	2.012	2.012	166	78	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899771058	1540899771058	0	1807	2	3356	115.5	37	0.32	3.122	115.5	37	0	0	1.2	14.56	1.52	0.49	1.52	0.49	-1	117	37	3400	0.325	3.162	117	37	0	0	29.11	0	114	37	3312.8	0.316	3.081	114	37	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899768998	1540899771324	1	1805	2	2798	98.5	36.2	0.367	2.724	98.5	36.2	273.63	98.5	1.6	21.65	2.11	0.8	2.11	0.8	11.26	99	37	2799.2	0.385	2.75	99	37	788.04	283.7	26.03	23.6	96	36	2789.7	0.364	2.595	96	36	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899758965	1540899771699	1	1796	1	3311	52.2	80.5	1.558	1.558	80.5	52.2	141.53	112.5	0.9	15.19	0.79	1.3	1.3	0.79	7.88	60	92	3984.3	2.167	2.167	92	60	214.73	161.3	18.71	13.2	36	68	2205.4	1.351	1.351	68	36	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899772924	1540899772924	0	1808	2	12716	195	83	0.426	2.35	195	83	0	0	2.3	8.41	1.85	0.78	1.85	0.78	-1	198	85	13218.3	0.429	2.37	198	85	0	0	16.82	0	192	81	12214.5	0.422	2.329	192	81	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899769368	1540899773577	1	1806	1	6823	60.7	142.8	2.372	2.372	142.8	60.7	113.17	160.7	1.1	5.76	0.75	1.68	1.68	0.75	3.85	69	151	8064.5	2.574	2.574	151	69	180.2	259.5	6.37	6.5	54	139	5895.2	2.13	2.13	139	54	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899771058	1540899773577	1	1807	2	4026	121.1	42	0.346	2.894	121.1	42	464.77	197.2	2.2	26.63	2.74	0.92	2.74	0.92	16.12	129	46	4660.6	0.357	3.162	129	46	1064.57	393.9	31.05	26.9	107	37	3109.4	0.316	2.804	107	37	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899772924	1540899775396	1	1808	2	16993	229.9	93.5	0.408	2.455	229.9	93.5	388.28	376.3	4.5	15.72	3.53	1.47	3.53	1.47	14.53	250	99	19438.6	0.429	2.525	250	99	648.25	641.8	17.92	25.6	192	81	12214.5	0.396	2.329	192	81	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899778831	1540899778831	0	1809	1	4140	44.7	118	2.647	2.647	118	44.7	2.97	3.5	0.5	5.24	0.41	1.13	1.13	0.41	-0.53	47	118	4355.8	2.81	2.81	118	47	8.9	10.5	7.86	0.4	42	118	3892.4	2.511	2.511	118	42	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899779458	1540899779458	0	1810	2	2633	115.5	29	0.251	3.998	115.5	29	0	0	0.8	15.01	1.51	0.36	1.51	0.36	-1	117	31	2848.6	0.265	4.222	117	31	0	0	30.01	0	114	27	2417.5	0.237	3.774	114	27	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899779458	1540899781171	1	1810	2	2457	103	30.4	0.298	3.4	103	30.4	267.25	82.8	1.5	26.09	2.49	0.65	2.49	0.65	5.9	117	31	2848.6	0.316	4.222	117	31	609.78	189	30.68	11.9	98	27	2386	0.237	3.161	98	27	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899781987	1540899781987	0	1811	2	48191	405	151.5	0.374	2.673	405	151.5	0	0	4.8	5.68	2.85	1.06	2.85	1.06	-1	408	152	48707.3	0.376	2.684	408	152	0	0	11.36	0	402	151	47675.2	0.373	2.662	402	151	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899782890	1540899782890	0	1812	2	21404	252	108	0.429	2.332	252	108	0	0	3.2	6.19	2.2	0.92	2.2	0.92	-1	264	111	23015.3	0.438	2.378	264	111	0	0	12.37	0	240	105	19792	0.42	2.286	240	105	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899778831	1540899783522	1	1809	1	4246	47.8	113.4	2.389	2.389	113.4	47.8	54.3	60.8	0.8	8.01	0.62	1.57	1.57	0.62	2.36	52	118	4737.5	2.81	2.81	118	52	98.24	107.1	9.11	4.5	42	109	3892.4	2.096	2.096	109	42	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899784248	1540899784248	0	1813	2	2179	73.7	37.7	0.511	1.957	73.7	37.7	29.46	11.5	0.8	14.78	1.17	0.6	1.17	0.6	1.04	75	39	2266.7	0.527	2.027	75	39	88.39	34.5	22.26	5.1	72	37	2092.3	0.493	1.897	72	37	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899782890	1540899784457	1	1812	2	20329	244	106	0.435	2.301	244	106	169.36	177.8	5.1	10.58	3.58	1.52	3.58	1.52	13.4	264	111	23015.3	0.438	2.378	264	111	487.76	512.1	12.77	27.9	240	105	19792	0.42	2.286	240	105	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899781987	1540899785011	1	1811	2	31168	304.7	126.9	0.423	2.378	304.7	126.9	582.99	687.6	7.9	11.46	4.78	1.87	4.78	1.87	23.14	408	152	48707.3	0.448	2.684	408	152	1159.8	1310.6	14.38	50.8	252	113	22365	0.373	2.23	252	113	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899785713	1540899785713	0	1814	2	3776	80	60	0.753	1.332	80	60	0	0	1.3	13.53	1.24	0.9	1.24	0.9	-0.67	84	61	4024.4	0.806	1.377	84	61	0	0	20.29	0	72	58	3279.8	0.726	1.241	72	58	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899784248	1540899785981	1	1813	2	2229	73.9	38.4	0.52	1.923	73.9	38.4	67.79	26.4	1.1	18.76	1.51	0.78	1.51	0.78	3.08	75	39	2266.7	0.527	2.027	75	39	150.44	58.7	22.26	6.2	72	37	2092.3	0.493	1.897	72	37	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899785713	1540899787414	1	1814	2	2977	67.5	55.6	0.834	1.207	67.5	55.6	62.18	33	1.6	19.26	1.53	1.17	1.53	1.17	5.18	84	61	4024.4	0.883	1.377	84	61	144.21	76.4	23.08	13.2	60	53	2497.6	0.726	1.132	60	53	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899735304	1540899787701	1	1785	2	11319	155.9	84.2	0.557	1.821	155.9	84.2	85.63	90.5	3.6	16.16	2.84	1.54	2.84	1.54	5.35	462	203	73659.4	0.638	2.422	462	203	724.85	1080.4	20.98	26.5	126	62	6525.1	0.413	1.568	126	62	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899788821	1540899788821	0	1815	1	9538	74	164	2.228	2.228	164	74	0	0	1	4.06	0.62	1.32	1.32	0.62	-0.67	78	165	10108.1	2.455	2.455	165	78	0	0	6.09	0	66	162	8397.5	2.115	2.115	162	66	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899789044	1540899789044	0	1816	2	12130	234	66	0.282	3.549	234	66	0	0	2.1	8.5	2.21	0.61	2.21	0.61	-1	234	68	12497.3	0.291	3.656	234	68	0	0	17.01	0	234	64	11762.1	0.274	3.441	234	64	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899788821	1540899789937	1	1815	1	8886	69.4	162.9	2.358	2.358	162.9	69.4	20.45	33.1	1.2	5.23	0.77	1.69	1.69	0.77	0.15	78	165	10108.1	2.455	2.455	165	78	55.77	90.3	6.11	1	66	162	8397.5	2.115	2.115	162	66	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899789044	1540899789937	1	1816	2	12375	234	67.3	0.288	3.477	234	67.3	86.97	59.1	3.5	14.1	3.67	1.02	3.67	1.02	4.32	234	68	12497.3	0.291	3.656	234	68	250.47	170.3	17.01	9.4	234	64	11762.1	0.274	3.441	234	64	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899790645	1540899790645	0	1817	1	6505	59	140.3	2.379	2.379	140.3	59	0	0	0.8	4.3	0.52	1.24	1.24	0.52	-0.67	60	142	6691.6	2.404	2.404	142	60	0	0	6.44	0	57	137	6133.2	2.367	2.367	137	57	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899790645	1540899791372	1	1817	1	6293	57.9	138.4	2.393	2.393	138.4	57.9	21.21	29.1	1	5.53	0.67	1.58	1.58	0.67	0.15	60	142	6691.6	2.404	2.404	142	60	57.84	79.2	6.45	1	57	137	6133.2	2.367	2.367	137	57	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899794143	1540899794143	0	1818	1	4758	52.7	115.3	2.218	2.218	115.3	52.7	14.83	17.5	0.7	5.53	0.58	1.09	1.09	0.58	0.19	60	118	5230.8	2.511	2.511	118	60	44.49	52.5	8.32	2.6	47	111	4355.8	1.85	1.85	111	47	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899795284	1540899795284	0	1819	1	2406	39	78.3	2.008	2.008	78.3	39	13.6	11.3	0.5	10.81	0.46	0.95	0.95	0.46	-0.11	43	86	2904.4	2.056	2.056	86	43	38.01	32.7	14.48	1.1	36	74	2092.3	1.949	1.949	74	36	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899794143	1540899796077	1	1818	1	5264	56.1	119.3	2.148	2.148	119.3	56.1	45.55	55.1	1	7.46	0.74	1.49	1.49	0.74	1.93	60	122	5749.1	2.511	2.511	122	60	84.09	102.6	8.48	3.9	47	111	4355.8	1.85	1.85	111	47	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899795284	1540899797685	1	1819	1	3088	46.9	83.4	1.798	1.798	83.4	46.9	44.33	37.8	0.7	13.66	0.66	1.25	1.25	0.66	1.83	54	89	3647.4	2.056	2.056	89	54	76.58	64.3	15.25	4.2	36	74	2092.3	1.593	1.593	74	36	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899799060	1540899799060	0	1820	1	2417	39.4	77.8	2	2	77.8	39.4	8.36	6.7	0.5	12.93	0.51	1.09	1.09	0.51	-0.2	50	83	3259.4	2.167	2.167	83	50	26.85	22.3	16.25	0.8	36	74	2148.8	1.66	1.66	74	36	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899799060	1540899799800	1	1820	1	2791	44.1	80.1	1.849	1.849	80.1	44.1	14.67	12	0.7	14.38	0.61	1.22	1.22	0.61	0.23	50	83	3259.4	2.167	2.167	83	50	29.69	24.6	16.25	1	36	74	2148.8	1.66	1.66	74	36	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899805036	1540899805036	0	1821	1	2160	42.5	64.7	1.522	1.522	64.7	42.5	25.3	16.3	0.6	16.14	0.66	1.01	1.01	0.66	2.56	45	68	2403.3	1.524	1.524	68	45	73.37	47	19.41	5.9	42	64	2111.2	1.511	1.511	64	42	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899805036	1540899806086	1	1821	1	2173	41.8	66.2	1.584	1.584	66.2	41.8	31.42	20.9	0.7	17.85	0.72	1.12	1.12	0.72	2.99	45	68	2403.3	1.659	1.659	68	45	73.37	47	19.97	5.9	41	64	2111.2	1.511	1.511	64	41	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899819949	1540899819949	0	1822	2	4121	144	36.3	0.257	3.956	144	36.3	0	0	2.8	25.2	3.36	0.8	3.36	0.8	-0.5	156	37	4533.3	0.315	4.216	156	37	0	0	33.61	0	108	34	2884	0.237	3.176	108	34	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899820610	1540899820610	0	1823	2	2724	102	34	0.333	3	102	34	0	0	1	14.96	1.39	0.46	1.39	0.46	-1	102	34	2723.8	0.333	3	102	34	0	0	29.93	0	102	34	2723.8	0.333	3	102	34	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899819949	1540899821630	1	1822	2	2980	111.4	33.4	0.313	3.292	111.4	33.4	106.85	33.4	2.8	29.01	3.45	0.9	3.45	0.9	4.38	156	37	4533.3	0.366	4.216	156	37	232.76	72.2	33.61	10.7	89	31	2166.9	0.237	2.735	89	31	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899822193	1540899822193	0	1824	2	1810	75	30.7	0.409	2.444	75	30.7	0	0	0.9	21.57	1.36	0.57	1.36	0.57	-0.67	81	32	2035.8	0.417	2.531	81	32	0	0	32.35	0	72	30	1696.5	0.395	2.4	72	30	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899824569	1540899824569	0	1825	2	1439	70.3	26	0.37	2.702	70.3	26	17.77	4.7	0.7	23.34	1.35	0.49	1.35	0.49	2.14	77	28	1693.3	0.377	2.75	77	28	48.54	12.6	31.28	5.9	66	24	1244.1	0.364	2.654	66	24	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899820610	1540899824812	1	1823	2	2723	108.1	32	0.299	3.376	108.1	32	592.32	188	1.7	24.03	2.52	0.79	2.52	0.79	17.27	122	34	3162	0.333	3.806	122	34	909.88	300.3	29.93	30.6	93	29	2232.1	0.263	3	93	29	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899822193	1540899825267	1	1824	2	1973	82.8	30.3	0.368	2.733	82.8	30.3	386.6	116.3	1.3	26.78	1.97	0.77	1.97	0.77	9.69	88	32	2073.5	0.417	2.933	88	32	739.81	214.5	32.35	21.2	72	29	1696.5	0.341	2.4	72	29	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899824569	1540899826319	1	1825	2	1562	74	26.8	0.363	2.759	74	26.8	124.74	33.8	0.9	28.04	1.7	0.62	1.7	0.62	4.34	84	29	1913.2	0.377	2.897	84	29	273.22	73.8	31.33	7.9	66	24	1244.1	0.345	2.654	66	24	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899827506	1540899827506	0	1826	2	13714	169.5	103	0.608	1.646	169.5	103	0	0	3.9	12.5	2.03	1.22	2.03	1.22	-1	171	105	14101.8	0.614	1.663	171	105	0	0	24.99	0	168	101	13326.6	0.601	1.629	168	101	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899827506	1540899828305	1	1826	2	13973	170.5	104.3	0.612	1.634	170.5	104.3	38.47	40.4	6.6	20.46	3.39	2.05	3.39	2.05	7.47	171	105	14101.8	0.614	1.663	171	105	110.81	116.3	24.99	15.9	168	101	13326.6	0.601	1.629	168	101	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899829057	1540899829057	0	1827	2	21616	186	148	0.797	1.257	186	148	0	0	4.4	9.54	1.83	1.52	1.83	1.52	-1	192	149	22167.1	0.828	1.306	192	149	0	0	19.07	0	180	147	21064.4	0.766	1.208	180	147	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
OBJECT	19216800000600	1540899829948	1540899829948	0	1828	2	19039	192.6	125.4	0.652	1.535	192.6	125.4	0	0	6.3	15.66	3.14	2.06	3.14	2.06	-0.4	219	139	23908.3	0.656	1.576	219	139	0	0	19.57	0	186	122	17822.3	0.635	1.525	186	122	0	0	0	-1	0,0,0,0,0,0,0,0,0,0	1920	1080	0	0	0	0
