1	19216800000203	1541874635000	305	29704.50000	311.50000	284.61538	0.00000
1	19216800000203	1541874636500	805,905,1005	32341.50000,30837.00000,34615.00000	1543.50000,39.00000,3739.00000	241.61074,326.23173,301.17104	0.00000,84.62099,109.68168
1	19216800000203	1541874638000	1205	25410.00000	0.00000	-1	0.00000
3	19216800000203	1541874646500	1103	5918.33333	450.04321	24.30556	24.30556
3	19216800000203	1541874648000	1003,1004	11126.00000,11446.66667	4.00000,510.90595	77.58621,99.17209	0.00000,36.07641
3	19216800000203	1541874649500	704,604	14430.00000,14962.66667	1074.42108,1182.49632	158.99492,175.96945	27.21198,37.42993
3	19216800000203	1541874651000	304	14474.75000	826.15113	92.73648	5.13301
3	19216800000203	1541874652500	105	7089.00000	0.00000	-1	14.89564
5	19216800000203	1541874656500	307,407	30161.33333,31893.50000	3424.88407,1370.50000	265.09353,203.02360	1.09353,63.16346
5	19216800000203	1541874658000	807,907	29160.00000,27315.66667	1440.00000,293.54878	284.61538,249.81086	0.00000,36.96395
5	19216800000203	1541874659500	1107	31680.00000	0.00000	-1	0.00000
7	19216800000203	1541874681500	906	29686.00000	2554.00000	252.17391	0.00000
7	19216800000203	1541874683000	406,306	40189.33333,38632.00000	2132.68928,2089.92057	172.01970,188.07809	34.87685,51.86860
7	19216800000203	1541874684500	107	20758.00000	0.00000	-1	50.06316
9	19216800000203	1541874688500	1104,1004	15212.50000,15870.66667	360.50000,777.97229	198.27586,195.30720	0.00000,6.56317
9	19216800000203	1541874690000	604,504	14566.66667,15523.33333	390.41289,680.50635	194.79836,186.81089	8.59147,12.81331
9	19216800000203	1541874691500	205,105	13713.33333,12166.00000	983.86223,462.00000	162.49609,92.66286	11.41695,58.41628
14	19216800000203	1541874694500	506,406	36297.00000,36813.50000	1621.74042,770.50000	193.34552,292.09443	76.15802,22.59088
14	19216800000203	1541874696000	106	18270.00000	0.00000	-1	129.64400
20	19216800000203	1541874728500	205	11418.50000	674.50000	107.95455	0.00000
20	19216800000203	1541874730000	404	13958.75000	951.00772	114.29574	16.54644
20	19216800000203	1541874731500	704,804	13653.00000,13150.66667	543.00000,809.42668	97.90210,136.46739	0.00000,43.24119
20	19216800000203	1541874733000	1104,1204	13222.66667,14191.33333	1170.88722,1290.20136	154.03921,90.55441	6.79995,45.54856
