1	19216800000202	1542022092500	803,903	18604.00000,21607.50000	1202.43836,1306.50000	117.12938,57.05969	10.25915,49.81054
1	19216800000202	1542022135000	503,603	21768.66667,19789.33333	1578.54814,948.36046	187.63993,189.44892	6.38993,7.83327
1	19216800000202	1542022136000	803,903	19469.00000,20451.00000	1135.00000,153.01471	134.92063,142.30690	0.00000,14.89561
1	19216800000202	1542022137000	1103	18377.60000	1943.90500	33.13669	31.72225
1	19216800000202	1542022138000	1204	14532.00000	0.00000	-1	0.00000
3	19216800000202	1542022159000	1103,1003	14793.00000,13852.33333	273.00000,834.99554	203.70370,114.51205	0.00000,63.87065
3	19216800000202	1542022160000	802,702	14553.25000,12935.50000	1397.88847,652.50000	157.77465,144.68759	5.92964,14.25281
3	19216800000202	1542022161000	502,503,403	14471.66667,14814.50000,13939.00000	1553.64868,1384.50000,509.00000	123.89784,153.47826,192.73381	36.94132,66.52174,27.26619
3	19216800000202	1542022162000	303,203	13598.00000,13223.50000	235.00000,959.24775	260.00000,125.42582	0.00000,79.42295
3	19216800000202	1542022163000	203	11890.00000	0.00000	-1	0.00000
5	19216800000202	1542022169500	404	24521.00000	977.00000	227.27273	0.00000
5	19216800000202	1542022170500	604,603,703	20180.33333,19623.50000,19536.50000	1322.14027,396.50000,483.50000	172.85416,211.08430,204.10270	43.64068,5.41054,1.57106
5	19216800000202	1542022171500	803,903	17390.00000,16953.00000	790.00000,336.67046	122.30216,127.31904	0.00000,56.58167
5	19216800000202	1542022172500	1103,1203	15460.50000,14240.50000	349.91463,800.50000	124.75859,155.15772	94.66220,89.94032
5	19216800000202	1542022173500	1203	7650.00000	0.00000	-1	73.26575
7	19216800000202	1542022195000	1003	14289.75000	710.22228	126.91867	32.98114
7	19216800000202	1542022196000	802,702	13779.50000,14380.00000	579.50000,1237.32534	163.12057,147.96958	0.00000,10.90049
7	19216800000202	1542022197000	502,402	13677.33333,14226.00000	727.11775,1230.00000	154.56495,164.70462	17.31005,7.17038
7	19216800000202	1542022198000	303,203	13278.00000,12837.66667	402.00000,234.68040	130.43478,132.90570	0.00000,9.70519
7	19216800000202	1542022199000	203	12558.00000	0.00000	-1	0.00000
9	19216800000202	1542022206000	303,403	13287.00000,14519.00000	928.29342,77.00000	161.32075,185.52632	38.67925,14.47368
9	19216800000202	1542022207000	502,602	14608.00000,14098.50000	664.00000,1411.50797	145.03817,127.72419	0.00000,22.39722
9	19216800000202	1542022208000	802,902	14125.25000,14628.00000	631.10038,1368.00000	145.35314,171.27268	57.92981,53.21712
9	19216800000202	1542022209000	1003,1103	15254.00000,15788.50000	386.00000,533.91502	86.61417,126.08730	0.00000,48.86072
9	19216800000202	1542022210000	1203	12397.00000	0.00000	-1	37.80379
11	19216800000202	1542022229000	903	18825.66667	852.00404	266.19048	19.52381
11	19216800000202	1542022230000	503,403,304	21962.00000,23126.00000,22145.00000	897.52103,40.00000,941.00000	289.77210,345.73382,322.18310	7.32935,48.63237,72.18310
11	19216800000202	1542022231000	204	16236.00000	0.00000	-1	88.67153
